Hospital_Name,State,District,Subdistrict,lat,lon,beds,doctors,has_emergency,has_ambulance
Laxmi Maternity Home,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Mamta Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Manav Gynec Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Navjivan Sarvajanik Hospital and Prasuti Gruh,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Nishant Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Palak Eye Hospital and Phacomulsification Centre,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Parth Surgical Hospital - Himmatnagar,Gujarat,Sabar kantha,0,23.5931032,72.9594673,0,0,False,False
Pragati Surgical Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Pranam Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Prathana Hospital,Gujarat,Sabar kantha,0,22.6040927,70.9429761,0,0,False,False
Prerna Ent Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Raj Surgical Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Sanjeevani Heart and Medicare,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Sannidhya Ent Hospital,Gujarat,Sabar kantha,0,23.5931032,72.9594673,0,0,False,False
Satyam Hospital,Gujarat,Sabar kantha,0,23.5931032,72.9594673,0,0,False,False
Shivam Orthopadic Hospital,Gujarat,Sabar kantha,0,23.5931032,72.9594673,0,0,False,False
Uma Maternity Home and Surgical Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Upkar Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Vardaan Women Hospital,Gujarat,Sabar kantha,0,19.5674683,74.6483767,0,0,False,False
Vasudha Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Vrindavan Eye Hospital,Gujarat,Sabar kantha,0,21.2040626,72.8402932,0,0,False,False
Yash Children Hospital,Gujarat,Sabar kantha,0,23.6036268,72.9639461,0,0,False,False
Drashti Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Jeevandhara Multi Speciality Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Maitri Hospital and Maternity Home,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Mamta Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Mira Surgical Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Navchetan Heart and Medical Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Sarvoday Hospital,Gujarat,Sabar kantha,0,23.7633469,73.2440996,0,0,False,False
Jivanjyot Hospital,Gujarat,Sabar kantha,0,24.0290993,73.0434794,0,0,False,False
Anjali Hospital,Gujarat,Sabar kantha,0,23.4679548,73.113084,0,0,False,False
Chc Rakhiyal,Gujarat,Sabar kantha,0,23.1642673,72.8101887,0,0,False,False
Chirag Hospital,Gujarat,Sabar kantha,0,21.1435001,72.8475029,0,0,False,False
Modasa Surgical Hospital,Gujarat,Sabar kantha,0,20.0238247,75.1618345,0,0,False,False
Astha Surgical Hospital and Kalayan Uro-Leproscopy C,Gujarat,Sabar kantha,0,23.8352353,73.0043675,0,0,False,False
Chc Chorivad,Gujarat,Sabar kantha,0,23.8984992,73.1246338,0,0,False,False
Sanand Hospital and Trauma Centre,Gujarat,Ahmedabad,0,22.9912897,72.3755085,0,0,False,False
Sanand Janta Multispeciality Hospital,Gujarat,Ahmedabad,0,22.9912897,72.3755085,0,0,False,False
"Government Medical College, Surat",Gujarat,Surat,0,21.2228964,72.8869246,0,0,True,False
Care Hospitals,Gujarat,Surat,0,21.1702401,72.8310607,0,0,True,False
"Eye-Q Super Speciality Eye Hospitals, Rander Road",Gujarat,Surat,0,21.2158948,72.7958477,0,0,True,False
"Eye-Q Super Speciality Eye Hospitals, Udhana",Gujarat,Surat,0,21.1431152,72.8431097,0,0,True,False
Gandhi Prasutigruh and General Surgical Hospital,Gujarat,Surat,0,21.2381096,72.8483831,0,0,False,False
Shraddha Multispeciality Hospital,Gujarat,Surat,0,21.2537597,72.840152,0,0,False,False
C.H.C.Areth,Gujarat,Surat,0,21.2570719,73.3030715,0,0,False,False
Sadhna Kutir Hospital,Gujarat,Surat,0,21.3401369,72.7553918,0,0,False,False
Ameera Polyclinic And Nursing Home Kosamba,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
C.H.C.Sayan,Gujarat,Surat,0,21.3401369,72.7553918,0,0,False,False
Jeevan Raksha Hospital,Gujarat,Surat,0,21.3178692,72.8812268,0,0,False,False
C.H.C.Mandvi,Gujarat,Surat,0,21.2570719,73.3030715,0,0,False,False
Pushoak Hospital,Gujarat,Surat,0,21.2570719,73.3030715,0,0,False,False
Pushpak Hospital,Gujarat,Surat,0,24.3310019,72.8516531,0,0,False,False
Yesha Clinic,Gujarat,Surat,0,21.0822847,72.9870234,0,0,False,False
C.H.C.Mahuva,Gujarat,Surat,0,21.0177694,73.1404768,0,0,False,False
Mody General Hospital,Gujarat,Surat,0,21.1624598,72.9631341,0,0,False,False
Chc Nizar,Gujarat,Surat,0,21.2261984,72.8042769,0,0,False,False
C.H.C.Olpad,Gujarat,Surat,0,21.3401369,72.7553918,0,0,False,False
C.H.C.Bardoli,Gujarat,Surat,0,21.1159219,73.1086232,0,0,False,False
Dr Gandhi Orthopaedic Accident And Dental Care Ce,Gujarat,Surat,0,21.123773,73.105734,0,0,False,False
Jyoti Medical Hospital,Gujarat,Surat,0,21.1245384,73.1091606,0,0,False,False
Naisargee Medical Hospital,Gujarat,Surat,0,21.1282469,73.1116957,0,0,False,False
Sardar Smark Hospital,Gujarat,Surat,0,21.125749,73.1121168,0,0,False,False
Shivjyoti Hospital,Gujarat,Surat,0,21.125749,73.1121168,0,0,False,False
Shree Sardar Smarak Hospital (Trust Hospital),Gujarat,Surat,0,21.125749,73.1121168,0,0,False,False
Chc Songadh,Gujarat,Surat,0,21.166359,73.5645054,0,0,False,False
Dhiraj Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Sanjeevani Children Hospital,Gujarat,Surat,0,21.166359,73.5645054,0,0,False,False
Sarthak Hospital,Gujarat,Surat,0,21.166359,73.5645054,0,0,False,False
Aayush Medi Care Hospital and Cardiac Center,Gujarat,Surat,0,21.1679633,72.817191,0,0,False,False
Bhavin Eye Hospital,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
Devanshi Surgical Hospital,Gujarat,Surat,0,21.125749,73.1121168,0,0,False,False
Gopi Ortho and Children Hospital,Gujarat,Surat,0,21.2053907,72.8360221,0,0,False,False
Kalp Medical Hospital,Gujarat,Surat,0,21.1857466,72.8620946,0,0,False,False
Nupur General Hospital,Gujarat,Surat,0,21.1901099,72.8139369,0,0,False,False
Park Nursing Home and Diagnostic Clinic (P) Ltd,Gujarat,Surat,0,21.1736437,72.8175808,0,0,False,False
Purnima Clinic,Gujarat,Surat,0,21.1657144,72.8131963,0,0,False,False
Retina Clinic,Gujarat,Surat,0,21.1822289,72.8189558,0,0,False,False
Sai Anjali Ent-Head and Neck Hospital,Gujarat,Surat,0,21.1822289,72.8189558,0,0,False,False
Shivam Orthopaedic Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Shreeji Retina Clinic and Eye Hospital,Gujarat,Surat,0,21.1865492,72.8108703,0,0,False,False
Shreyash Hspital,Gujarat,Surat,0,21.1831146,72.8195315,0,0,False,False
Trupti Heart and Medical Hospital,Gujarat,Surat,0,21.1832575,72.8302061,0,0,False,False
Vasan Eye Care Hospital,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
Vidya Eye Hospital,Gujarat,Surat,0,21.1760496,72.8112542,0,0,False,False
Vrindavan Hospital,Gujarat,Surat,0,21.2174566,72.8664993,0,0,False,False
Aastha Surgical Hospital,Gujarat,Surat,0,21.2067365,72.7970535,0,0,False,False
Advance Surat Traumatology and Orthopaedic Surgery Hospital / Asutosh Hospital,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
Ashish Eye Hospital,Gujarat,Surat,0,21.1875979,72.8309166,0,0,False,False
Auc General Hospital and Maternity,Gujarat,Surat,0,21.1893737,72.8716113,0,0,False,False
Gastro Care (Gastro Intenstinal Endoscopy Centre),Gujarat,Surat,0,21.1850329,72.8200548,0,0,False,False
Girish Group Of Hospital Pvt Ltd.,Gujarat,Surat,0,21.1850329,72.8200548,0,0,False,False
Keshvi Eye Hospital and Phaco Surgery Center,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Ketan Children Hospital,Gujarat,Surat,0,21.1850329,72.8200548,0,0,False,False
"Quality Care India Ltd, Care Hospital",Gujarat,Surat,0,21.1858486,72.8108681,0,0,False,False
Santkrupa Hospital - Surat,Gujarat,Surat,0,21.1845355,72.826014,0,0,False,False
Smt. Dipika and Dr. Hasmukhlal C Vankawala,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
Suikruti Eye Hospital,Gujarat,Surat,0,21.1817579,72.8194213,0,0,False,False
Surat Health Service Pvt Ltd,Gujarat,Surat,0,21.1832575,72.8302061,0,0,False,False
Verma Children Hospital,Gujarat,Surat,0,21.1532119,72.8324403,0,0,False,False
Amruta Hospital,Gujarat,Surat,0,21.1662155,72.8134493,0,0,False,False
Arora Surgical,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Ashaktashram Hospital,Gujarat,Surat,0,21.2040691,72.8309644,0,0,False,False
Ayushi Icu and Multispeciality Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Dinbandhu Hospital,Gujarat,Surat,0,21.2797966,72.947533,0,0,False,False
"Divyam Hospital,Ring Road",Gujarat,Surat,0,21.1834826,72.830524,0,0,False,False
Genesis Hospital and Maternity Home,Gujarat,Surat,0,21.1833233,72.8235278,0,0,False,False
Hajee A M Lockhat and Dr A M Moolla Sarvajanik Hos,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Harihar Ent Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Jivandeep Hospital,Gujarat,Surat,0,21.2115196,72.8642866,0,0,False,False
Medical College,Gujarat,Surat,0,21.1812405,72.8169467,0,0,False,False
Netrang Eye Hospital and Laser Centre,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
New Life Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Nilangekar Hospital,Gujarat,Surat,0,18.4087934,76.5603828,0,0,False,False
Param Neonatal and Paediatric Intensive Care Unit,Gujarat,Surat,0,23.0263517,72.5819013,0,0,False,False
Rishabh Surgical Hospital,Gujarat,Surat,0,28.703577,77.0768908,0,0,False,False
Rishi Childrens Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Rujul Childrens Hospital,Gujarat,Surat,0,21.2043727,72.8264859,0,0,False,False
S D V S Ashaktashram Hospital,Gujarat,Surat,0,21.2066813,72.8295196,0,0,False,False
Sandhya Hospital and Maternity Home,Gujarat,Surat,0,21.2145776,72.8608043,0,0,False,False
Sanskar Children Hospital,Gujarat,Surat,0,21.2174566,72.8664993,0,0,False,False
Shah Hospital,Gujarat,Surat,0,23.0263517,72.5819013,0,0,False,False
Sheth P.T Surat General Hospital,Gujarat,Surat,0,21.1983807,72.8263146,0,0,False,False
Shree Swami Atmanand Saraswati Ayurved Hospital,Gujarat,Surat,0,21.1702401,72.8310607,0,0,False,False
Shreyans Ano-Rectal and Day-Care Hospital,Gujarat,Surat,0,19.1821571,72.9711731,0,0,False,False
Smt. Rasilaben Sevantilal Shah Venus Hospital - Surat,Gujarat,Surat,0,21.2065958,72.828595,0,0,False,False
Unnati Orthopedic Hospital and Joint Replacement Cen,Gujarat,Surat,0,21.2065627,72.8376764,0,0,False,False
Ankur Children Hospital and Neonatal Nursery,Gujarat,Surat,0,22.3071588,73.1812187,0,0,False,False
Jivani Orthopaedic Arthoscopy and Joint Replacement Centre,Gujarat,Surat,0,21.2060429,72.8376932,0,0,False,False
Mother Care Surgical Hospital,Gujarat,Surat,0,21.2279079,72.8188754,0,0,False,False
Dhameliya Kidney Hospital and Lithotripsy Centre,Gujarat,Surat,0,21.1840628,72.8318419,0,0,False,False
Lady Care Hospital,Gujarat,Surat,0,21.2067365,72.7970535,0,0,False,False
Paritosh Clinic,Gujarat,Surat,0,21.2254245,72.789645,0,0,False,False
Shree Krishna Hospital,Gujarat,Surat,0,21.217173,72.861348,0,0,False,False
Shrushti General Hospital,Gujarat,Surat,0,21.2468063,72.851423,0,0,False,False
Shree Nandan Eye Hospital,Gujarat,Surat,0,22.3071588,73.1812187,0,0,False,False
Sneh Children Hospital,Gujarat,Surat,0,21.2181249,72.8610626,0,0,False,False
Varachha General Hospital,Gujarat,Surat,0,19.229882,72.8546175,0,0,False,False
Tender Touch Childrens Hospital and Neonatal Unit,Gujarat,Surat,0,21.1850967,72.812215,0,0,False,False
Shani Children HospitalandDental Hospital,Gujarat,Surat,0,21.2162797,72.8408792,0,0,False,False
Surbhi Hospital and Materanity Home,Gujarat,Surat,0,21.2119353,72.839808,0,0,False,False
Bhadra Memorial Eye Institute,Gujarat,Surat,0,21.1953229,72.802727,0,0,False,False
Dr. Edibam Hospital,Gujarat,Surat,0,21.194156,72.8002079,0,0,False,False
Medicare Hospital and Icu,Gujarat,Surat,0,21.2010102,72.7824428,0,0,False,False
Parijat Medical Hospital,Gujarat,Surat,0,21.1996499,72.8050902,0,0,False,False
Pinak Hospital,Gujarat,Surat,0,21.215191,72.794051,0,0,False,False
Prarthana Maternity and Nursing Home,Gujarat,Surat,0,21.1921832,72.7999741,0,0,False,False
Smit Surgical Hospital,Gujarat,Surat,0,21.1990215,72.8070596,0,0,False,False
Spanee Hospital,Gujarat,Surat,0,21.1986338,72.7884861,0,0,False,False
Tanmay Arthroscopy and Sports Medicine Centre,Gujarat,Surat,0,21.2140233,72.7922814,0,0,False,False
Grace General Hospital,Gujarat,Surat,0,21.2035904,72.8669523,0,0,False,False
Gupta Medical Hospital and Icu,Gujarat,Surat,0,19.9713889,73.748883,0,0,False,False
Shri Bhartimalya Memorial Foundation (Bharat Cancer Hospital and Nirali Memorial Radiation Centre),Gujarat,Surat,0,21.1930853,72.8869156,0,0,False,False
Setu Surgical Hospital,Gujarat,Surat,0,21.1810934,72.8172696,0,0,False,False
Vivek Nursing Home,Gujarat,Surat,0,21.1618314,72.8120345,0,0,False,False
C.H.C.Anaval,Gujarat,Surat,0,21.019562,73.1393861,0,0,False,False
C J Hospital,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Dr Jyotin S Shah Nursing Home,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Eye Hospital,Gujarat,Surendranagar,0,28.66065,77.1478159,0,0,False,False
Raj Meternity and Surgical Hospital,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Shivam Medical Nursing Home,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Shree Mahatma Gandhi Smarak General Hospital(Civil),Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Unique Cardiac Care,Gujarat,Surendranagar,0,22.7261901,71.6328257,0,0,False,False
Verma Eye Hospital,Gujarat,Surendranagar,0,32.490749,74.5445889,0,0,False,False
Jivan Jyot Hospital,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Sava Hospital,Gujarat,Surendranagar,0,22.7125523,71.63828,0,0,False,False
Jaina Maternity and Nursing Home,Gujarat,Surendranagar,0,22.9982622,71.4570615,0,0,False,False
Om Surgical and Nursing Home,Gujarat,Surendranagar,0,22.9832248,71.474461,0,0,False,False
Ved Hospital and Maternity Home,Gujarat,Surendranagar,0,22.9832248,71.474461,0,0,False,False
Parth Meternity And Nursing Home,Gujarat,Surendranagar,0,22.7201319,71.649536,0,0,False,False
Chc Thangadh,Gujarat,Surendranagar,0,22.5761472,71.2009861,0,0,False,False
"Centre For Sight, Surendranagar",Gujarat,Surendranagar,0,22.7325105,71.6277061,0,0,True,False
Adarsh Children Hospital,Gujarat,Tapi,0,21.1103655,73.3896117,0,0,False,False
Bhulabhai Jivanji Patel Vaidkiya Trust,Gujarat,Tapi,0,21.1106041,73.4050075,0,0,False,False
Kalidas Hospital,Gujarat,Tapi,0,21.1125619,73.3885526,0,0,False,False
Sanjivani Hospital,Gujarat,Tapi,0,21.1702401,72.8310607,0,0,False,False
Shreeji Eye Hospital,Gujarat,Tapi,0,21.1125619,73.3885526,0,0,False,False
Sanjivani Hospital,Gujarat,Dang,0,20.9311603,73.7772032,0,0,False,False
"Smt. B.K. Shah Medical Institute and Research Centre, Piparia, Wabghodia",Gujarat,Vadodara,0,22.3071588,73.1812187,0,0,True,False
"Eye-Q Super Speciality Eye Hospitals, BPC Road",Gujarat,Vadodara,0,22.3088457,73.173969,0,0,True,False
"Eye-Q Super Speciality Eye Hospitals, Fatehgunj",Gujarat,Vadodara,0,22.3236543,73.1897571,0,0,True,False
"Centre For Sight, Manjalpur",Gujarat,Vadodara,0,22.2742572,73.1884402,0,0,True,False
"Centre For Sight, Allkapuri",Gujarat,Vadodara,0,22.2942783,73.1363417,0,0,True,False
"GMERS Medical College and Hospital, Gotri",Gujarat,Vadodara,0,22.3071588,73.1812187,0,0,True,False
"Centre For Sight, Allkapuri 2",Gujarat,Vadodara,0,22.2956941,73.1345904,0,0,True,False
Aditya Oral And Maxillofacial Clinic,Gujarat,Vadodara,0,22.30124,73.1976482,0,0,False,False
Arihant Clinic,Gujarat,Vadodara,0,22.30124,73.1976482,0,0,False,False
Baroda Eye Institute,Gujarat,Vadodara,0,22.3018128,73.2009079,0,0,False,False
Chintamani Orthopaedic Hospital,Gujarat,Vadodara,0,22.3027535,73.2021766,0,0,False,False
Chiplonkar Eye Hospital,Gujarat,Vadodara,0,22.30124,73.1976482,0,0,False,False
City Heart Centre,Gujarat,Vadodara,0,22.3015694,73.1998489,0,0,False,False
City Surgical Hospital,Gujarat,Vadodara,0,22.3015694,73.1998489,0,0,False,False
Dabhoi Life Line Hospital,Gujarat,Vadodara,0,22.1323391,73.4121277,0,0,False,False
Devpushp Meternity and Lapruscopy Hospital,Gujarat,Vadodara,0,22.2742572,73.1884402,0,0,False,False
Dhiraj General Hospital,Gujarat,Vadodara,0,22.3036529,73.3985737,0,0,False,False
Dhvani Ent Hospital,Gujarat,Vadodara,0,22.3033187,73.2002291,0,0,False,False
Dr Br Patel Hospital,Gujarat,Vadodara,0,22.3015694,73.1998489,0,0,False,False
Dr Kalpit Baxi Orthopaedic Hospital,Gujarat,Vadodara,0,22.30124,73.1976482,0,0,False,False
Dr Thakorbhai V Patel Eye Institute and Sheth M L Vaduwala E,Gujarat,Vadodara,0,22.3066529,73.1958506,0,0,False,False
Dr Y T Chandarana,Gujarat,Vadodara,0,22.3016759,73.2136861,0,0,False,False
Dr. Anand Sudalkars Eye Clinic And Retinal Laser Centre,Gujarat,Vadodara,0,22.3027535,73.2021766,0,0,False,False
Dr. Dandekar Eye Clinic And Surgery Centre,Gujarat,Vadodara,0,22.3071588,73.1812187,0,0,False,False
Dr. Rupa Jain Eye Clinic,Gujarat,Vadodara,0,22.3002513,73.1725206,0,0,False,False
